have_formal_word,have_respone,num_misspelled_words,bad_grammar,keyword,requests_personal_info,sense_of_urgency,sense_of_threat,long_email,number_special_chars,number_digits,number_chars,number_words,number_links,suspicious_link,number_dot_in_link,spam
0,0,17,1,0,0,0,0,1,0,0,1496,236,0,0,0,1
0,0,62,1,0,0,0,0,1,0,0,2589,397,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,82,16,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,89,16,0,0,0,1
0,0,25,1,0,0,0,0,1,0,0,701,122,1,1,4,1
0,0,0,1,0,0,0,0,0,0,0,79,12,0,0,0,1
1,0,10,1,0,0,0,0,0,0,0,181,37,2,1,8,1
1,0,10,1,0,0,0,0,0,0,0,320,49,0,0,0,1
1,0,8,1,0,0,0,0,0,0,0,181,33,0,0,0,1
1,0,6,1,0,0,0,0,0,0,0,238,38,1,1,4,1
0,0,3,1,0,0,0,0,0,0,0,84,16,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,156,29,1,1,4,1
1,0,3,1,0,0,0,0,1,0,0,591,101,2,1,8,1
0,0,2,1,0,0,0,0,0,0,0,166,25,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,37,7,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,1145,200,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,131,20,0,0,0,1
0,0,19,1,0,0,0,0,1,0,0,519,92,1,1,4,1
0,0,5,1,0,0,0,0,0,0,0,118,21,0,0,0,1
0,0,37,1,0,0,0,0,1,0,0,3106,499,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,785,131,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,150,24,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,206,39,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,179,30,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,674,113,0,0,0,1
0,0,3,1,0,0,0,0,0,0,0,411,67,0,0,0,1
0,0,7,1,0,0,0,0,0,0,0,206,39,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,392,63,0,0,0,1
0,0,115,1,0,0,0,0,1,0,0,1019,221,1,1,4,1
1,0,22,1,0,0,0,0,0,0,0,374,58,0,0,0,1
0,0,25,1,0,0,0,0,0,0,0,333,86,1,1,4,1
0,0,10,1,0,0,0,0,1,0,0,584,93,1,1,4,1
0,0,15,1,0,0,0,0,1,0,0,1386,226,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,602,105,0,0,0,1
0,0,19,1,0,0,0,0,0,0,0,298,48,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,392,64,0,0,0,1
0,0,13,1,0,0,0,0,0,0,0,319,52,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,1587,232,1,1,4,1
0,0,0,1,0,0,0,0,0,0,0,293,54,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,157,23,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,98,21,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,318,51,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,375,66,0,0,0,1
0,0,4,1,0,0,1,0,1,0,0,502,82,0,0,0,1
0,0,9,1,0,0,0,0,1,0,0,563,100,1,1,4,1
0,0,1,1,0,0,0,0,1,0,0,566,101,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,227,38,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,270,49,1,1,4,1
0,0,6,1,0,0,0,0,0,0,0,391,64,0,0,0,1
0,0,18,1,0,0,0,0,0,0,0,295,50,0,0,0,1
1,0,22,1,0,0,0,0,0,0,0,330,55,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,515,85,1,1,4,1
0,0,11,1,0,0,0,0,0,0,0,319,57,1,1,4,1
0,0,1,1,0,0,1,0,0,0,0,164,34,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,146,23,1,1,4,1
1,0,5,1,0,0,0,0,0,0,0,253,39,0,0,0,1
0,0,7,1,0,0,0,0,0,0,0,429,68,0,0,0,1
1,0,24,1,0,0,0,0,0,0,0,315,56,0,0,0,1
0,0,32,1,0,0,0,0,1,0,0,8456,1518,1,1,4,1
0,0,11,1,0,0,0,0,1,0,0,873,148,0,0,0,1
0,0,22,1,0,0,0,0,1,0,0,558,91,0,0,0,1
0,0,20,1,0,0,0,0,0,0,0,314,49,0,0,0,1
0,0,3,1,0,0,0,0,0,0,0,118,23,0,0,0,1
1,0,7,1,0,0,0,0,0,0,0,329,55,0,0,0,1
1,1,2,1,0,0,0,0,0,0,0,66,13,0,0,0,1
0,0,30,1,0,0,0,0,0,0,0,355,63,1,1,4,1
0,0,6,1,0,0,0,0,1,0,0,444,80,2,1,8,1
0,0,5,1,1,1,0,0,1,0,0,978,144,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,139,26,0,0,0,1
1,0,26,1,0,0,0,0,0,0,0,273,52,0,0,0,1
0,0,23,1,0,0,0,0,1,0,0,560,91,0,0,0,1
0,0,22,1,0,0,0,0,1,0,0,2415,405,3,1,12,1
0,0,6,1,0,0,0,0,1,0,0,1032,159,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,513,85,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,1145,200,0,0,0,1
1,0,5,1,0,0,0,0,1,0,0,602,103,2,1,8,1
0,0,24,1,0,0,0,0,0,0,0,343,61,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,246,39,0,0,0,1
0,0,0,1,1,0,0,1,1,0,0,771,121,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,450,81,1,1,4,1
1,0,3,1,0,0,0,0,0,0,0,208,34,0,0,0,1
0,0,3,1,0,0,0,0,1,0,0,512,89,3,1,12,1
0,0,4,1,0,0,0,0,1,0,0,518,80,2,1,8,1
0,0,6,1,0,0,0,0,1,0,0,487,83,0,0,0,1
1,0,22,1,0,0,0,0,0,0,0,232,46,0,0,0,1
0,0,94,1,0,0,0,0,1,0,0,1351,293,0,0,0,1
0,0,9,1,0,0,0,0,1,0,0,4866,868,1,1,4,1
0,0,5,1,0,0,0,0,0,0,0,385,67,2,1,8,1
0,0,3,1,0,0,0,0,0,0,0,297,47,0,0,0,1
0,0,16,1,0,0,0,0,1,0,0,1857,298,0,0,0,1
0,0,15,1,0,0,0,0,1,0,0,2199,323,0,0,0,1
0,0,20,1,0,0,0,0,0,0,0,323,52,0,0,0,1
1,0,9,1,0,0,0,0,1,0,0,602,105,2,1,8,1
0,0,4,1,0,0,0,0,1,0,0,437,69,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,316,51,0,0,0,1
0,0,22,1,0,0,0,0,1,0,0,558,91,0,0,0,1
0,0,16,1,0,0,0,0,1,0,0,625,115,1,1,4,1
0,0,11,1,0,0,0,0,1,0,0,477,70,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,417,65,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,134,25,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,176,33,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,251,41,0,0,0,1
0,0,10,1,0,0,0,0,1,0,0,1509,240,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,363,63,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,180,33,0,0,0,1
0,0,8,1,0,0,0,0,1,0,0,534,92,1,1,4,1
0,0,8,1,0,0,0,0,1,0,0,435,84,1,1,4,1
0,0,17,1,0,0,0,0,0,0,0,324,57,0,0,0,1
0,0,29,1,0,0,0,0,1,0,0,3339,504,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,297,48,1,1,4,1
0,0,62,1,0,0,0,0,1,0,0,2167,307,1,1,4,1
0,0,8,1,0,0,0,0,0,0,0,397,64,1,1,4,1
0,0,5,1,0,0,0,0,1,0,0,439,71,1,1,4,1
0,0,1,1,0,0,0,0,0,0,0,172,27,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,110,20,0,0,0,1
1,0,20,1,0,0,0,0,1,0,0,773,138,1,1,4,1
1,0,12,1,0,0,0,0,0,0,0,323,49,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,956,159,1,1,4,1
0,0,21,1,0,0,0,0,1,0,0,556,91,0,0,0,1
0,0,12,1,0,0,0,0,0,0,0,309,54,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,153,28,0,0,0,1
0,0,21,1,0,0,0,0,1,0,0,675,118,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,393,63,0,0,0,1
1,0,23,1,0,0,0,0,0,0,0,328,56,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,259,43,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,426,73,1,1,4,1
0,0,24,1,0,0,0,0,0,0,0,325,56,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,112,22,0,0,0,1
0,0,26,1,0,0,0,1,1,0,0,2630,406,0,0,0,1
0,0,19,1,0,0,0,0,1,0,0,719,127,1,1,4,1
1,0,29,1,0,0,0,0,1,0,0,1653,257,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,524,92,0,0,0,1
0,0,28,1,0,0,0,0,1,0,0,1817,321,7,1,28,1
0,0,35,1,0,0,0,0,1,0,0,12922,2272,1,1,4,1
0,0,20,1,0,0,0,0,0,0,0,339,52,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,159,26,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,806,132,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,440,68,0,0,0,1
1,0,6,1,0,0,0,0,0,0,0,351,54,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,297,50,2,1,8,1
1,0,25,1,0,0,0,0,1,0,0,724,127,1,1,4,1
0,0,1,1,0,0,0,0,1,0,0,1126,178,0,0,0,1
0,0,21,1,0,0,0,0,0,0,0,265,45,1,1,4,1
0,0,7,1,0,0,0,0,0,0,0,398,65,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,82,16,0,0,0,1
0,0,7,1,0,0,0,0,0,0,0,206,39,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,1327,198,1,1,4,1
0,0,4,1,0,0,0,0,1,0,0,523,94,1,1,4,1
0,0,24,1,0,0,0,0,1,0,0,559,91,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,102,19,0,0,0,1
1,0,24,1,0,0,0,0,1,0,0,841,140,1,1,4,1
0,0,53,1,0,0,0,0,1,0,0,2584,397,0,0,0,1
1,0,3,1,0,0,0,0,1,0,0,542,89,3,1,12,1
0,0,6,1,0,0,0,0,0,0,0,346,58,0,0,0,1
1,0,15,1,0,0,0,0,0,0,0,433,65,0,0,0,1
0,0,11,1,0,0,0,0,1,0,0,1408,252,3,1,12,1
0,0,17,1,0,0,0,0,1,0,0,3262,529,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,393,66,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,150,28,0,0,0,1
0,0,41,1,0,0,0,1,1,0,0,2301,341,0,0,0,1
0,0,20,1,0,0,0,1,1,0,0,1521,252,2,1,8,1
0,0,8,1,0,0,0,0,1,0,0,796,139,1,1,4,1
1,0,19,1,0,0,0,0,1,0,0,884,155,1,1,4,1
0,0,0,1,0,0,0,0,0,0,0,319,51,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,307,57,2,1,8,1
1,1,1,0,0,0,0,0,0,0,0,10,2,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,176,33,0,0,0,1
0,0,5,1,0,0,0,0,0,0,0,420,78,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,272,46,0,0,0,1
1,0,18,1,0,0,0,0,0,0,0,307,55,0,0,0,1
0,0,22,1,0,0,0,0,1,0,0,870,149,1,1,4,1
1,0,2,1,0,0,0,0,0,0,0,171,31,0,0,0,1
0,0,22,1,0,0,0,0,0,0,0,322,52,0,0,0,1
0,0,10,1,0,0,0,0,1,0,0,1108,195,4,1,16,1
0,0,0,1,0,0,0,0,0,0,0,161,24,0,0,0,1
0,0,11,1,0,0,0,1,1,0,0,739,136,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,164,26,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,79,15,0,0,0,1
0,0,29,1,0,0,0,0,0,0,0,359,61,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,398,66,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,123,21,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,312,49,0,0,0,1
0,0,24,1,0,0,0,0,1,0,0,832,152,1,1,4,1
0,0,4,1,0,0,0,0,0,0,0,322,55,0,0,0,1
0,0,24,1,0,0,0,0,1,0,0,875,167,8,1,32,1
0,0,7,1,0,0,0,0,1,0,0,572,93,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,79,14,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,398,66,0,0,0,1
0,0,2,1,0,0,0,0,1,0,0,447,77,0,0,0,1
1,0,46,1,0,0,0,0,1,0,0,602,110,0,0,0,1
0,0,19,1,0,0,0,0,0,0,0,314,58,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,170,31,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,210,38,2,1,8,1
0,0,2,1,0,0,0,0,0,0,0,395,62,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,414,70,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,278,47,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,112,22,0,0,0,1
0,0,4,1,0,0,0,1,1,0,0,1136,187,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,204,39,0,0,0,1
0,0,4,1,0,0,0,1,0,0,0,418,73,1,1,4,1
0,0,20,1,0,0,0,0,1,0,0,1432,223,1,1,4,1
1,0,24,1,0,0,0,0,0,0,0,334,57,0,0,0,1
0,0,15,1,0,0,0,0,1,0,0,766,123,1,1,4,1
0,0,1,1,0,0,0,0,0,0,0,75,13,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,451,65,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,166,25,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,147,20,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,392,65,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,224,37,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,313,51,0,0,0,1
0,0,1,1,0,0,0,0,1,0,0,844,147,0,0,0,1
0,0,3,1,0,0,0,0,0,0,0,264,52,0,0,0,1
0,0,25,1,0,0,0,0,1,0,0,496,76,1,1,4,1
0,0,3,1,0,0,0,0,0,0,0,240,38,1,1,4,1
0,0,19,1,0,0,0,0,1,0,0,701,123,1,1,4,1
0,0,6,1,0,0,0,0,0,0,0,206,39,0,0,0,1
1,0,11,1,0,0,0,0,1,0,0,580,100,2,1,8,1
0,0,5,1,0,0,0,0,1,0,0,542,88,1,1,4,1
0,0,9,1,0,0,0,0,0,0,0,268,38,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,542,82,2,1,8,1
1,0,23,1,0,0,0,0,0,0,0,322,55,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,308,54,0,0,0,1
1,0,4,1,0,0,0,0,0,0,0,407,71,3,1,12,1
0,0,5,1,0,0,0,0,1,0,0,1282,224,2,1,8,1
0,0,5,1,0,0,0,0,0,0,0,360,60,0,0,0,1
0,0,22,1,0,0,0,0,1,0,0,910,163,1,1,4,1
1,0,4,1,0,0,0,0,0,0,0,165,27,0,0,0,1
0,0,21,1,0,0,0,0,1,0,0,557,91,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,31,4,0,0,0,1
1,0,21,1,0,0,0,0,1,0,0,900,152,1,1,4,1
0,0,4,1,0,0,0,0,1,0,0,748,123,1,1,4,1
1,1,0,1,0,0,0,0,0,0,0,118,20,0,0,0,1
1,0,4,1,0,0,0,0,0,0,0,181,33,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,52,10,0,0,0,1
0,0,13,1,0,0,0,0,1,0,0,762,113,0,0,0,1
0,0,21,1,0,0,0,0,1,0,0,562,91,0,0,0,1
0,0,5,1,0,0,0,0,0,0,0,204,39,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,841,129,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,86,14,0,0,0,1
1,0,8,1,0,0,0,0,0,0,0,235,40,0,0,0,1
0,0,25,1,0,0,0,0,1,0,0,8084,1211,2,1,8,1
0,0,8,1,0,0,0,0,0,0,0,259,48,1,1,4,1
0,0,0,1,0,0,0,0,0,0,0,154,23,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,404,67,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,596,105,1,1,4,1
1,0,0,1,0,0,0,1,1,0,0,439,72,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,181,33,0,0,0,1
1,0,25,1,0,0,0,0,0,0,0,338,58,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,393,67,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,194,33,0,0,0,1
1,0,7,1,0,0,0,0,0,0,0,181,33,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,164,27,0,0,0,1
1,0,7,1,0,0,0,0,0,0,0,329,55,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,387,64,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,180,31,0,0,0,1
0,0,14,1,0,0,0,0,1,0,0,1067,171,1,1,4,1
0,0,19,1,0,0,0,0,1,0,0,558,91,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,245,44,1,1,4,1
0,0,62,1,0,0,0,1,1,0,0,3454,582,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,82,16,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,157,24,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,348,59,0,0,0,1
0,0,15,1,0,0,0,0,1,0,0,2192,322,0,0,0,1
0,0,17,1,0,0,0,0,1,0,0,3497,590,1,1,4,1
1,0,4,1,0,0,0,0,0,0,0,136,20,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,146,22,0,0,0,1
1,0,18,1,0,0,0,0,1,0,0,1156,190,0,0,0,1
0,0,15,1,0,0,0,0,1,0,0,620,101,2,1,8,1
1,0,23,1,0,0,0,0,0,0,0,324,54,0,0,0,1
0,0,12,1,0,0,0,0,1,0,0,440,68,0,0,0,1
0,0,26,1,0,0,0,0,1,0,0,3214,491,0,0,0,1
0,0,1,1,0,1,0,0,0,0,0,414,69,0,0,0,1
1,0,19,1,0,0,0,0,0,0,0,346,56,0,0,0,1
0,0,18,1,0,0,0,0,0,0,0,370,60,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,319,51,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,306,50,2,1,8,1
0,0,11,1,0,0,0,0,0,0,0,315,51,0,0,0,1
0,0,32,1,0,0,0,0,0,0,0,354,61,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,656,98,1,1,4,1
0,0,45,1,0,0,0,1,1,0,0,8503,1222,0,0,0,1
1,0,12,1,0,0,0,1,0,0,0,353,53,0,0,0,1
0,0,18,1,0,0,0,0,1,0,0,1508,245,1,1,4,1
0,0,3,1,0,0,0,0,0,0,0,81,16,0,0,0,1
1,0,7,1,0,0,0,0,0,0,0,249,44,1,1,4,1
0,0,4,1,0,0,0,0,0,0,0,232,38,1,1,4,1
0,0,5,1,0,0,0,0,0,0,0,205,39,0,0,0,1
0,0,19,1,0,0,0,0,1,0,0,551,108,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,106,17,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,328,64,0,0,0,1
0,0,26,1,0,0,0,0,0,0,0,357,58,0,0,0,1
0,0,47,1,0,0,0,0,1,0,0,653,109,4,1,16,1
0,0,5,1,0,0,0,0,1,0,0,533,85,1,1,4,1
0,0,10,1,0,0,0,0,0,0,0,167,42,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,289,47,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,311,48,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,307,54,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,239,49,0,0,0,1
0,0,18,1,0,0,0,1,1,0,0,3978,620,1,1,4,1
0,0,13,1,0,0,0,0,1,0,0,2185,332,0,0,0,1
0,0,19,1,0,0,0,0,1,0,0,1802,296,0,0,0,1
0,0,15,1,0,0,0,0,0,0,0,302,51,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,48,8,1,1,4,1
0,0,4,1,0,0,0,0,1,0,0,636,111,0,0,0,1
0,0,10,1,0,0,0,0,1,0,0,1920,301,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,304,53,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,160,26,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,405,67,0,0,0,1
0,0,11,1,0,0,0,0,1,0,0,714,127,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,246,36,0,0,0,1
0,0,11,1,0,0,0,0,1,0,0,572,101,0,0,0,1
0,0,3,1,0,0,0,0,0,0,0,324,53,1,1,4,1
0,0,4,1,0,0,0,0,0,0,0,422,71,2,1,8,1
0,0,4,1,0,0,0,0,0,0,0,257,50,0,0,0,1
0,0,23,1,0,0,0,0,1,0,0,556,91,0,0,0,1
0,0,26,1,0,0,0,0,1,0,0,5107,785,4,1,16,1
0,0,6,1,0,0,0,0,1,0,0,629,100,0,0,0,1
0,0,11,1,0,0,1,0,1,0,0,1030,173,0,0,0,1
0,0,20,1,0,0,0,0,1,0,0,1989,307,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,305,56,0,0,0,1
1,0,12,1,0,0,0,0,0,0,0,312,48,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,339,62,2,1,8,1
0,0,4,1,0,0,0,0,0,0,0,188,36,1,1,4,1
0,0,55,1,0,0,0,1,1,0,0,3480,587,0,0,0,1
0,0,8,1,0,0,0,0,1,0,0,1129,212,0,0,0,1
0,0,6,1,0,0,0,0,1,0,0,1010,162,0,0,0,1
0,0,3,1,0,0,0,0,0,0,0,178,38,1,1,4,1
0,0,13,1,0,0,0,0,0,0,0,366,68,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,437,68,0,0,0,1
0,0,49,1,0,0,0,0,1,0,0,2584,396,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,76,12,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,398,67,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,164,27,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,369,62,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,140,17,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,40,8,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,413,75,0,0,0,1
0,0,9,1,0,0,0,0,0,0,0,304,53,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,311,54,0,0,0,1
0,0,5,1,0,0,0,0,0,0,0,213,35,0,0,0,1
0,0,18,1,0,0,0,0,1,0,0,649,111,1,1,4,1
0,0,10,1,0,0,0,0,1,0,0,1464,224,0,0,0,1
0,0,8,1,0,0,0,0,1,0,0,581,93,1,1,4,1
0,0,24,1,0,0,0,0,0,0,0,326,59,0,0,0,1
1,0,9,1,0,0,0,0,0,0,0,329,53,1,1,4,1
1,0,3,1,0,0,0,0,0,0,0,186,29,0,0,0,1
1,0,8,1,0,0,0,0,1,0,0,478,86,2,1,8,1
1,0,2,1,0,0,0,0,0,0,0,107,21,0,0,0,1
0,0,4,1,0,0,0,0,1,0,0,684,103,0,0,0,1
0,0,6,1,0,0,0,0,1,0,0,482,91,0,0,0,1
0,0,6,1,0,0,0,0,0,0,0,432,66,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,185,29,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,269,55,2,1,8,1
1,0,20,1,0,0,0,0,0,0,0,321,54,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,134,22,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,533,85,1,1,4,1
0,0,16,1,0,0,0,0,1,0,0,644,112,1,1,4,1
0,0,5,1,0,0,0,0,1,0,0,436,67,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,667,99,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,315,51,0,0,0,1
0,0,11,1,0,0,0,0,0,0,0,307,50,0,0,0,1
0,0,41,1,0,0,0,0,1,0,0,1619,251,1,1,4,1
1,0,8,1,0,0,0,0,0,0,0,148,22,0,0,0,1
0,0,15,1,0,0,0,0,0,0,0,369,61,0,0,0,1
0,0,8,1,0,0,0,0,1,0,0,698,117,0,0,0,1
0,0,8,1,0,0,0,0,0,0,0,395,65,0,0,0,1
0,0,10,1,0,0,0,0,0,0,0,154,23,0,0,0,1
0,0,18,1,0,0,0,0,1,0,0,560,91,0,0,0,1
0,0,81,1,0,0,0,0,1,0,0,5428,816,0,0,0,1
1,0,7,1,0,0,0,0,0,0,0,333,55,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,120,20,0,0,0,1
0,0,7,1,0,0,0,0,1,0,0,440,74,1,1,4,1
1,0,7,1,0,0,0,0,0,0,0,181,33,0,0,0,1
0,0,21,1,0,0,0,0,1,0,0,560,91,0,0,0,1
0,0,32,1,0,0,0,0,1,0,0,1981,345,7,1,28,1
0,0,11,1,0,0,0,0,0,0,0,238,46,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,158,30,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,516,79,1,1,4,1
0,0,12,1,0,0,0,0,0,0,0,406,75,1,1,4,1
0,0,6,1,0,0,0,0,0,0,0,205,39,0,0,0,1
0,0,2,1,0,0,0,0,1,0,0,1040,182,0,0,0,1
0,0,12,1,0,0,0,0,0,0,0,189,37,2,1,8,1
1,0,1,1,0,0,0,0,0,0,0,57,12,0,0,0,1
0,0,5,1,0,0,0,0,0,0,0,176,33,0,0,0,1
1,0,5,1,0,0,0,0,0,0,0,229,39,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,107,16,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,438,75,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,227,39,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,192,30,0,0,0,1
1,0,22,1,0,0,0,0,0,0,0,331,55,0,0,0,1
1,0,3,1,0,0,0,0,0,0,0,206,36,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,175,26,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,535,85,1,1,4,1
0,0,9,1,0,0,0,0,1,0,0,1682,286,1,1,4,1
0,0,8,1,0,0,0,0,0,0,0,314,58,1,1,4,1
1,0,3,1,0,0,0,0,0,0,0,134,22,0,0,0,1
0,0,3,1,0,0,0,0,1,0,0,716,108,0,0,0,1
0,0,9,1,0,0,0,0,1,0,0,499,90,0,0,0,1
1,0,8,1,0,0,0,0,0,0,0,307,47,0,0,0,1
0,0,15,1,0,0,0,0,0,0,0,367,61,0,0,0,1
0,0,22,1,0,0,0,0,0,0,0,330,59,0,0,0,1
0,0,5,1,0,0,0,0,1,0,0,576,96,0,0,0,1
0,0,13,1,0,0,0,0,0,0,0,277,46,1,1,4,1
1,0,0,1,0,0,0,0,0,0,0,120,20,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,384,67,3,1,12,1
0,0,17,1,0,0,0,0,0,0,0,367,60,0,0,0,1
0,0,21,1,0,0,0,0,1,0,0,561,91,0,0,0,1
